Trip ID,Taxi ID,Trip Start Timestamp,Trip End Timestamp,Trip Seconds,Trip Miles,Pickup Census Tract,Dropoff Census Tract,Pickup Community Area,Dropoff Community Area,Fare,Tips,Tolls,Extras,Trip Total,Payment Type,Company,Pickup Centroid Latitude,Pickup Centroid Longitude,Pickup Centroid Location,Dropoff Centroid Latitude,Dropoff Centroid Longitude,Dropoff Centroid  Location
000ad75c0ac47cff21472b65e89c8aba64059418,a2c933ca0489813d4f5b49f79aa6c6b5701ef589bdc5033753ba45ec7dfe9d4b91c45f39eefe033f4ea75e2e64e2bdb980db3dffbf8b7e9d5424d91aa714480f,11/26/2016 17:30,11/26/2016 17:30,420,1.1,17031320400,17031320600,32,32,$6.50 ,$4.00 ,$0.00 ,$1.00 ,$11.50 ,Credit Card,Choice Taxi Association,41.87740612,-87.62197165,POINT (-87.621972 41.877406),41.87060737,-87.62217294,POINT (-87.622173 41.870607)
000b4753a7cb26107ea078793502dbdd02d7901f,05d385bde54ef510a1263c58489dd9a0a06048c04b3411c5b56a8e54a96e46317985bd8468dee939c41baf0b33cadccc05d0471557b60e1c43a11b64a960cb15,11/27/2016 15:45,11/27/2016 16:30,2280,13.1,,,76,5,$33.75 ,$0.00 ,$0.00 ,$4.00 ,$37.75 ,Cash,Chicago Medallion Leasing INC,41.98026432,-87.9136246,POINT (-87.913625 41.980264),41.94779159,-87.68383494,POINT (-87.683835 41.947792)
000bbac402366246219f7e0b70fd63057c5aa786,e7b55e1f057b64f06289680c9996fccafbc47a4b0750be0cc95e0d3bb9040d85eed46003ab9698c50b6caaaec3f7906d9c94ffd18393a6ffd2a27c95f3281015,11/24/2016 18:45,11/24/2016 18:45,180,0.5,17031320100,17031081403,32,8,$4.75 ,$0.00 ,$0.00 ,$2.00 ,$6.75 ,Cash,,41.88498719,-87.62099291,POINT (-87.620993 41.884987),41.89092203,-87.61886836,POINT (-87.618868 41.890922)
000bde0d7f28e481e4b394f4ca6205295e51238b,21e6058fef096e0d45f7b9d47433974c9c4e1820c3e5bee61670db5e58eb32e58432f1b6cf09adf73fe8a36a25cfe880f2e797158b2c890ec52603c3635d759f,11/28/2016 4:00,11/28/2016 4:15,780,0.2,,,24,5,$14.50 ,$0.00 ,$0.00 ,$0.00 ,$14.50 ,Cash,Dispatch Taxi Affiliation,41.90120699,-87.67635599,POINT (-87.676356 41.901207),41.94779159,-87.68383494,POINT (-87.683835 41.947792)
000bf300fa5bfec978a9879799285c38261a5470,8ff96b8befe47605908893fbb12cc9a4845f2b6f9bfc38b2f1de66f2594c79753177b1f61bbb38daafd93a0e1f5d31ff577c0d83886583730c9dc514ecac9eb2,11/27/2016 18:15,11/27/2016 18:45,2580,0.8,,,56,41,$39.00 ,$8.80 ,$0.00 ,$5.00 ,$52.80 ,Credit Card,Taxi Affiliation Services,41.79259236,-87.76961545,POINT (-87.769615 41.792592),41.79409025,-87.59231086,POINT (-87.592311 41.79409)
000c1ad8e357ff7944d370963d74c09b4971d26a,508bc6362004f6e110c72f6698d63a0071ed17d1baceb2404512dac6e108ae77ce5503debc08dbf855f48d108671528b48325982d097d4086c91fda653bb05c5,11/27/2016 14:15,11/27/2016 14:30,771,1.55,,,,,$9.25 ,$0.00 ,$0.00 ,$0.00 ,$9.25 ,Cash,,,,,,,
000c93808ea120161a6d7ddd825451c8ac2bf830,847076f3aaf08919449cd4e0c0abbd6a1ad91379db305bb47f65d2fe96cfa2f15ad3b8a0bc477ce2639a63a332dbc1945620f71d41360a4880782c5291871099,11/25/2016 11:30,11/25/2016 11:30,480,1.3,,,7,6,$7.25 ,$0.00 ,$0.00 ,$0.00 ,$7.25 ,Cash,,41.92268628,-87.64948873,POINT (-87.649489 41.922686),41.9442266,-87.65599818,POINT (-87.655998 41.944227)
000ca08494f544bb53d77686331cff13438e426d,575faeb3194a0a52fecb700221c927c4012f33f180caa76feb1490106e5e9eae0e18717c49f2e3a61d5bcbe47147087dc9d1f65424b99e0b671a37fe7453c02b,11/29/2016 12:15,11/29/2016 12:15,540,1.1,17031081401,17031081800,8,8,$7.00 ,$2.00 ,$0.00 ,$0.00 ,$9.00 ,Credit Card,Dispatch Taxi Affiliation,41.89503345,-87.61971067,POINT (-87.619711 41.895033),41.89321636,-87.63784421,POINT (-87.637844 41.893216)
000cdcd0000bbd1c6e5fb159acaab8a902e07a37,adb0da2862924ceb2be34ffd2eab0a097a8e6594c39415101b174cac0cda186132438c9e3dd03c2d099cf6fb71fb357e7bb588516b359b8689e7a14342150339,11/30/2016 17:45,11/30/2016 18:00,780,1.2,17031320400,17031081401,32,8,$9.75 ,$2.00 ,$0.00 ,$0.00 ,$11.75 ,Credit Card,Dispatch Taxi Affiliation,41.87740612,-87.62197165,POINT (-87.621972 41.877406),41.89503345,-87.61971067,POINT (-87.619711 41.895033)
000cdfc590797acf4e572073a447a7bd9046297b,d045b31fea2ef4ab7318234f531a6d46ae823bf8408c3d14e953f05974c8aec1ac734a1d7533c34ad5664b8542003c5116bd6264fd01397851b28fb559e3b023,11/29/2016 13:45,11/29/2016 14:00,300,0,17031839100,17031280100,32,28,$5.25 ,$0.00 ,$0.00 ,$0.00 ,$5.25 ,Cash,Taxi Affiliation Services,41.88099447,-87.63274649,POINT (-87.632746 41.880994),41.88530002,-87.64280847,POINT (-87.642808 41.8853)
000ce47e5a081665129833aa6896556f80f19339,8b3e7223e322820f439eef1d9b03af09db4a9e16af8e8351cea3d527fcb09c4eedebaa45111e89ea269866ce0ca152f19de8d48a2e67d63b6d57fc9fbb995214,11/28/2016 19:00,11/28/2016 19:45,2640,22.4,,,76,,$54.75 ,$11.95 ,$0.00 ,$5.00 ,$71.70 ,Credit Card,Dispatch Taxi Affiliation,41.98026432,-87.9136246,POINT (-87.913625 41.980264),,,
000d08959f4ba7f8bfccedd181fc887975a167f3,ce344554c17707363b83e98ced620bbb7787990dfe2cf91b2d78096334a4636ae86dc9e4f36dc962a807ca7d24fbf10e8a6f6525f6dbd47ff01c3d8222673a2c,11/25/2016 18:00,11/25/2016 18:15,840,0.1,17031071400,17031081402,7,8,$11.25 ,$4.00 ,$0.00 ,$1.00 ,$16.25 ,Credit Card,Taxi Affiliation Services,41.92208254,-87.63415609,POINT (-87.634156 41.922083),41.89197151,-87.61294541,POINT (-87.612945 41.891972)
000d0e6dfe9e4dcce66ce17b93e8820602444855,91fda2978a4fc5dca34dbd897f28ee663d2492a2b452efbfe6bc381245733b27975f6415b5d333d99bf56c491a61a45eec1cd2f3a02765a8cc9328dac3b38bc7,11/25/2016 0:15,11/25/2016 0:15,240,0.9,17031081700,17031081100,8,8,$5.75 ,$0.00 ,$0.00 ,$0.00 ,$5.75 ,Cash,Chicago Medallion Leasing INC,41.89204214,-87.63186395,POINT (-87.631864 41.892042),41.9002213,-87.62910519,POINT (-87.629105 41.900221)
000d2481d2cb8bf15d9ca4e2e4a64d202b69fe6f,d997a0d4cab61cd52db2c82c78aba9a10d73bf469ff4002ceef3d85bdb629d638cbe6a8abfc6bbf6f4ad9aa0df0ff85de753094dda381afe2d4b6ab7bbe6d20e,11/26/2016 9:00,11/26/2016 9:15,420,3.3,,,8,6,$11.25 ,$0.00 ,$0.00 ,$0.00 ,$11.25 ,Cash,,41.89960211,-87.63330804,POINT (-87.633308 41.899602),41.9442266,-87.65599818,POINT (-87.655998 41.944227)
000d88159f376c9ccb0620046b1c67b76ec26220,7fd2bbba58b9c27f54afededbaa4f5fd4618e36e28feea2e4fb72356a9475148f400959423439a4fb39e5d6f51c989b3e62361f7049ed7b391f2a3a9d696120f,11/30/2016 18:15,11/30/2016 19:30,4140,17.9,17031980000,17031081202,76,8,$48.25 ,$10.45 ,$0.00 ,$4.00 ,$62.70 ,Credit Card,Taxi Affiliation Services,41.97907082,-87.90303966,POINT (-87.90304 41.979071),41.90278805,-87.62614559,POINT (-87.626146 41.902788)
000e0004628b9728c36531a938db09769c205639,e4c97db1b1f32dac44b4917a31bdedb41c8825d1795caa0052c2c8eab3f66b0710196ba5b64869bed38672cadca7a056dff5001f2c6cf35c2b1b14b1791e893e,11/28/2016 5:45,11/28/2016 5:45,240,1,17031320100,17031839100,32,32,$5.75 ,$0.00 ,$0.00 ,$0.00 ,$5.75 ,Cash,,41.88498719,-87.62099291,POINT (-87.620993 41.884987),41.88099447,-87.63274649,POINT (-87.632746 41.880994)
000e0190ac58ba7af138db1edf860042952888b0,0861cb74337c620cb9ec639af7dc3aa99173b768caf750a2fd1ff17a8d9db86cad36772c7ff6ddaf2fda48de41bc82981145fe46693ed147d86ae194ee15c703,11/27/2016 16:00,11/27/2016 16:15,780,2.5,,,,,$10.75 ,$0.00 ,$0.00 ,$1.00 ,$11.75 ,Cash,,,,,,,
000e51d923cea343262d581df92032008d25e512,3ccc4b1ea3dbdfa334014eeebc4fb862255314ce10aeac2b29f56f150eaf70e76a96a0ffb846e22a81f9d64e9d10c1c50bc035d810920684454600d3a1ff69fb,11/28/2016 18:15,11/28/2016 18:15,300,0.4,17031081500,17031081500,8,8,$5.00 ,$0.00 ,$0.00 ,$0.00 ,$5.00 ,Cash,,41.89250778,-87.62621491,POINT (-87.626215 41.892508),41.89250778,-87.62621491,POINT (-87.626215 41.892508)
000e6700f4b22844a3c807bac043b8335d7bf5f1,757b7bbb7fc2741910251a1f26b559da772b9cf487d5a7a4daf4b682b033da19649eeac2a1d143b17b71770528d0ab889c66557c44751936d906302859562a5b,11/25/2016 13:45,11/25/2016 13:45,540,1.3,17031081402,17031081201,8,8,$7.25 ,$2.00 ,$0.00 ,$1.00 ,$10.25 ,Credit Card,Northwest Management LLC,41.89197151,-87.61294541,POINT (-87.612945 41.891972),41.89915561,-87.62621053,POINT (-87.626211 41.899156)
000eb519c57907db1048dbfa8418511892f13251,73c53bd1d015d25541aa53570b7f1dd2227cf25b2bed0c08ea9c6099486dd35610416f2bf9937bafe3519b2fbbedd051c719c7b50af95eab8079e03ae86992af,11/30/2016 16:45,11/30/2016 17:00,420,0,17031081401,17031320100,8,32,$6.50 ,$2.00 ,$0.00 ,$0.00 ,$8.50 ,Credit Card,Taxi Affiliation Services,41.89503345,-87.61971067,POINT (-87.619711 41.895033),41.88498719,-87.62099291,POINT (-87.620993 41.884987)
000ef8305a3eab4ea79b48eb10167b399a54db51,3357e3170510a0374bc28e6baebeaa47cb6a971606874e14a3e603853d1a3959738e2eceff519c09ddbc07c6784718f74d618ab9df5b1f296a19f25557f42555,11/27/2016 0:15,11/27/2016 0:30,660,0.1,17031833100,17031081500,28,8,$9.75 ,$1.00 ,$0.00 ,$1.00 ,$11.75 ,Credit Card,Taxi Affiliation Services,41.87906699,-87.65700503,POINT (-87.657005 41.879067),41.89250778,-87.62621491,POINT (-87.626215 41.892508)
000f105089ab8700202b63312768a586b22b3d62,9ff09a41e365a08e3a1f837d352c1503eea1d454c4a336316a76917d8bdc5d4c31debb1cfd67470768497f2e709e3f74c7467db3c9e06357be1442b8491e001f,11/24/2016 11:30,11/24/2016 11:30,360,1.3,17031320100,17031081500,32,8,$6.50 ,$0.00 ,$0.00 ,$1.00 ,$7.50 ,Cash,Taxi Affiliation Services,41.88498719,-87.62099291,POINT (-87.620993 41.884987),41.89250778,-87.62621491,POINT (-87.626215 41.892508)
000f2ed331e7fd9f654db926f72e723caccf3ffb,897a8ed9fdbc582cd32ac9e567f18121bdf0a82f50bfc08e3c9f10a6ab1641cc64cd4b83f051a15eb3dad462c746f6eabaf9299c56c7779543ad5da34d4e7bb1,11/28/2016 17:45,11/28/2016 18:00,540,2.2,17031070101,17031081202,7,8,$9.25 ,$0.00 ,$0.00 ,$0.00 ,$9.25 ,Cash,,41.92926299,-87.63589095,POINT (-87.635891 41.929263),41.90278805,-87.62614559,POINT (-87.626146 41.902788)
000f41b927f490f5be92b98d20c9e1b3b183f21b,99c4682167a731b8fb229720c27d36b90990f69492b6b38c4bc1011c7f4cb0f94459490ec3f333b95d67cc0750a0c9b9f66077d8fafc208768a2570b05bcf8f4,11/30/2016 18:00,11/30/2016 18:15,480,0.1,17031839100,17031080100,32,8,$8.25 ,$0.00 ,$0.00 ,$0.00 ,$8.25 ,Cash,Taxi Affiliation Services,41.88099447,-87.63274649,POINT (-87.632746 41.880994),41.90752008,-87.6266589,POINT (-87.626659 41.90752)
000fdf8d7a1e77dcc18e5a8dab697af6125c01ae,7cb607b940a690e65b20dec20182d2646d3306f725130c6567b45dff33b1d5b065399e33615a630057f59f9c6e9c8d019c2797dcaa8020e19af7fceaa71f3d2a,11/29/2016 8:00,11/29/2016 8:00,660,1.8,17031080100,17031839100,8,32,$9.00 ,$0.00 ,$0.00 ,$0.00 ,$9.00 ,Cash,,41.90752008,-87.6266589,POINT (-87.626659 41.90752),41.88099447,-87.63274649,POINT (-87.632746 41.880994)
001044eec468352107fadb498459098752c0119b,015144a752b9107b088245604a99ce2dc0d0bd8bbd37e4a990dd2c62d4d82712a1c639b747cc316b97f5f72bf13d5f678932c077c3f4f6793878f1ef2f1926ed,11/30/2016 9:30,11/30/2016 9:45,660,0.8,17031281900,17031839100,28,32,$7.25 ,$1.00 ,$0.00 ,$0.00 ,$8.25 ,Credit Card,Choice Taxi Association,41.87925508,-87.642649,POINT (-87.642649 41.879255),41.88099447,-87.63274649,POINT (-87.632746 41.880994)
0010b61471929826a219f9b5a0a9fc2fcef0ace5,a7108907c04f278905344870b79e80244259d14f1335b55bf21bbf210a545c4f7ab214fb2f212311954df8d3ef20639563016ca09ee03d63384c70ee57588466,11/27/2016 16:30,11/27/2016 16:30,480,1.1,,,32,28,$6.75 ,$0.00 ,$0.00 ,$1.00 ,$7.75 ,Cash,Dispatch Taxi Affiliation,41.87886558,-87.62519214,POINT (-87.625192 41.878866),41.87400538,-87.66351755,POINT (-87.663518 41.874005)
0010bbe007880dfe8e7ba8f360a44672eb26b639,e795307299f8eb1a48a9e879dc526270142fb13c8e595451c95ed23951b7557ad382002fc806c074e03e9fa3c166da70ab00ca6eac47212d86ce2c26f46bed2e,11/26/2016 11:45,11/26/2016 12:15,1560,17.6,17031980000,17031081403,76,8,$44.00 ,$0.00 ,$0.00 ,$4.00 ,$48.00 ,Cash,Taxi Affiliation Services,41.97907082,-87.90303966,POINT (-87.90304 41.979071),41.89092203,-87.61886836,POINT (-87.618868 41.890922)
0011ea57ab3c1831190e9772e765e09599a30781,1e8124bfa9d4f7d724c8b3b8f363b18d7557271ac69bbeee5400e8da72cdad33611fc7c78b2c76155e0b711e8f9c98615a9587a693a9aaeb4525f7b961b91544,11/29/2016 20:30,11/29/2016 20:45,540,3.1,17031980000,17031770700,76,,$11.00 ,$3.20 ,$0.00 ,$5.00 ,$19.20 ,Credit Card,Dispatch Taxi Affiliation,41.97907082,-87.90303966,POINT (-87.90304 41.979071),41.98277501,-87.8773054,POINT (-87.877305 41.982775)
001213c90dc61754f8dd0dd24615e9132d3eccfb,ee8a2f86372e99ecf87d44e13a20ebda7db8ae69d5b444038723cb2f649bca686630881b5fae83e48490396f58e51b45a013929c31ffbddd4ad1dafe259323c1,11/29/2016 14:15,11/29/2016 14:45,1680,5.7,,,77,21,$13.50 ,$0.00 ,$0.00 ,$0.00 ,$13.50 ,Unknown,Taxi Affiliation Services,41.9867118,-87.66341641,POINT (-87.663416 41.986712),41.9386662,-87.71121059,POINT (-87.711211 41.938666)
00122b4b43cb11332c788c0c41f33790e26ada87,4b962aba86f28aa453dedfd53d6e98cf4aba8551184dda13700a26c3be0f5341f19367d799e4bee6f210048e3f2e23e21db2c310c10084a2f315e1fc3c489ff3,11/25/2016 15:45,11/25/2016 16:15,1980,15.7,,,7,47,$40.50 ,$0.00 ,$0.00 ,$0.00 ,$40.50 ,Cash,,41.92268628,-87.64948873,POINT (-87.649489 41.922686),41.72818206,-87.5964756,POINT (-87.596476 41.728182)
0012f05645206b8f8ba66ba70847c03422690895,2357184acaed8552382ea5d267f32c315561c998c0ffb2722c561f24408299a39b1a692927f81cba7006788f266fa5c2325374f58e8c371fbd2b769fa558cbc9,11/26/2016 18:15,11/26/2016 18:30,420,1.8,17031841000,17031320600,33,32,$8.00 ,$2.00 ,$0.00 ,$0.00 ,$10.50 ,Credit Card,,41.84924675,-87.6241353,POINT (-87.624135 41.849247),41.87060737,-87.62217294,POINT (-87.622173 41.870607)
0012fa0b903ce71631c27f885a877b18a3376a1c,5a4260910aa7c0746bd45778bb25069aaf860373ff35916696d260eabf3f4d947a4f269914ffd0220520fa0ebd31aaf2b4a0085c180108a5b091841c5d366cf4,11/26/2016 19:00,11/26/2016 19:30,1920,17.62,17031980000,17031081300,76,8,$45.00 ,$9.90 ,$0.00 ,$4.00 ,$59.40 ,Credit Card,,41.97907082,-87.90303966,POINT (-87.90304 41.979071),41.89833179,-87.62076287,POINT (-87.620763 41.898332)
00147b670a2a4c9fb886811a4db314e4f2bce76f,52b413067437984fbc09298bfd9f8c6a7ad9465fb071aed6e777164bca1ca31fe2518825e94ab61107125e6bb750a89d92ed9f7b530b8a1bc8a7189f85e78ae7,11/28/2016 14:00,11/28/2016 14:15,540,2.1,17031841000,17031320400,33,32,$9.00 ,$3.00 ,$0.00 ,$0.00 ,$12.50 ,Credit Card,,41.84924675,-87.6241353,POINT (-87.624135 41.849247),41.87740612,-87.62197165,POINT (-87.621972 41.877406)
001487ab4c33c60a3bb11245b45e349225a4dfdf,375bc7383bdbc3c77cf710e54d6843beb7c84dcc2904f6e43da05ac6d1e4e1a3b79f066f00828e2855763f2ee952c034c1f7d35eb04b7a6026e9a09191388081,11/30/2016 0:45,11/30/2016 0:45,660,4.6,,,32,7,$14.75 ,$0.00 ,$0.00 ,$0.00 ,$14.75 ,Cash,,41.87886558,-87.62519214,POINT (-87.625192 41.878866),41.92268628,-87.64948873,POINT (-87.649489 41.922686)
00150673904978caa1f86cf1fc782a0adbba46ff,35c4e7defc7a68d862c633474313b182167a04b6794322db642baf12fae261646f5219fcc5a7825740314b77ff8c97b45dc90d16dfc8ffd3ebb1ee5eb4aaddc3,11/29/2016 11:15,11/29/2016 11:30,540,0,17031839100,17031330100,32,33,$14.00 ,$0.00 ,$0.00 ,$0.00 ,$14.00 ,Cash,Dispatch Taxi Affiliation,41.88099447,-87.63274649,POINT (-87.632746 41.880994),41.85934972,-87.61735801,POINT (-87.617358 41.85935)
002d0dfa59ec2297b38b34f24d8e6e1ec609a204,7a9c5c79f3e8300b7b106c5c5134357517a128617fb94fc017c7044b40ca46398b5d8d18feb78f335ffc03c51be7dfc3555a6ee5f811c0f2ab1cf16f3ffb9f23,11/28/2016 22:45,11/28/2016 23:15,2004,18.84,,,8,28,$48.75 ,$0.00 ,$0.00 ,$0.00 ,$48.75 ,Cash,,41.89960211,-87.63330804,POINT (-87.633308 41.899602),41.87400538,-87.66351755,POINT (-87.663518 41.874005)
00158a7df3028337e03b2f1bccc28b4738f4a1f1,ef9f6dbe1db6edf9615b61d6bb7099a28cc86b0c1fd6c2f73054dbbc609d50240e04c901e7e714c69cbc3d2bbcb0d4c841831f1fbf0f1a1aa317c3703a94e781,11/28/2016 8:00,11/28/2016 8:15,840,3,,,,,$11.75 ,$2.00 ,$0.00 ,$0.00 ,$14.25 ,Credit Card,,,,,,,
0015af78e5a74e1139b5d4640ba395d3b5cf05fb,3c1647bea3425434cd56fdd74976e3fba512a5bca88db76b22ac55a877c55e59b472854894498d4f722db9480d029323145e9ac3ef91e4380e45bc343ea97048,11/25/2016 23:00,11/25/2016 23:00,360,0.9,17031081403,17031081600,8,8,$5.75 ,$2.00 ,$0.00 ,$1.00 ,$8.75 ,Credit Card,Northwest Management LLC,41.89092203,-87.61886836,POINT (-87.618868 41.890922),41.89207264,-87.62887416,POINT (-87.628874 41.892073)
0015fc4c7e0a2a0046afe8c34dc661dc2feacf6e,cc44b8f698c0f359f7439f0fdb877c5f7d04b685c8991828be4fc940dbe6119833fd2befcdc5da0201f2db539e5215408c501b9bc261f57cb20f902e82a42c4a,11/27/2016 23:00,11/27/2016 23:15,720,5.8,17031839100,17031062000,32,6,$16.75 ,$3.55 ,$0.00 ,$1.00 ,$21.80 ,Credit Card,,41.88099447,-87.63274649,POINT (-87.632746 41.880994),41.94257719,-87.64707851,POINT (-87.647079 41.942577)
00161bd8153cc39eb49018c61b9089e0f0406fd6,3458069fe0594320e14bd166052c7ecf56b09f4e706737621ee977a43ead5664e83708d3ddb723517a85957602517eead6142d7b3920f8c042e426f76799a924,11/28/2016 17:30,11/28/2016 17:45,660,0,17031081402,17031280100,8,28,$9.00 ,$3.00 ,$0.00 ,$0.00 ,$12.00 ,Credit Card,Dispatch Taxi Affiliation,41.89197151,-87.61294541,POINT (-87.612945 41.891972),41.88530002,-87.64280847,POINT (-87.642808 41.8853)
00166d053c4ef55f84da7e508e74bb9028f745ad,f752844e8b31c74a28770eca091af67c2611e7c1cf6be7545584b2ba77e84c5c86da9e068141bcb4da43e6b344d275c5d7f8222a930f82ae4a77af662a869810,11/28/2016 15:15,11/28/2016 16:15,3420,17.8,17031081300,17031980000,8,76,$46.25 ,$4.50 ,$0.00 ,$0.00 ,$50.75 ,Credit Card,Taxi Affiliation Services,41.89833179,-87.62076287,POINT (-87.620763 41.898332),41.97907082,-87.90303966,POINT (-87.90304 41.979071)
0016f3e3fc8c87704ae025e849da26143a01b226,a4aa774267d068ec480649bab24c35ae8ea10b6149a81bc75c1fe5805b09685173f3a9ed1c1f84acad633fd0b0bb4fe2c37c23d7cbc2b7dff8561cbd1bb7c9eb,11/26/2016 9:00,11/26/2016 9:15,900,4.2,17031081300,17031330100,8,33,$14.00 ,$2.90 ,$0.00 ,$0.00 ,$17.40 ,Credit Card,,41.89833179,-87.62076287,POINT (-87.620763 41.898332),41.85934972,-87.61735801,POINT (-87.617358 41.85935)
0017224b556778a47502a435bb056d08c19121cd,5714f336cdbc1827be6fb27f3eb03f51cfc8c6f2cd5f3932f5e91ed1fc8c2540c41c8496f7396a63d6acfa0b32b7571a105153e82e8e453894117652471061eb,11/24/2016 9:00,11/24/2016 9:15,780,5.2,,,8,6,$15.50 ,$0.00 ,$0.00 ,$1.50 ,$17.00 ,Cash,Dispatch Taxi Affiliation,41.89960211,-87.63330804,POINT (-87.633308 41.899602),41.9442266,-87.65599818,POINT (-87.655998 41.944227)
00172ce7021f2b8aae8ddc8781129dee97e81188,05ab15a9c84139510f4d8c075f1d14a34e931a81cef4999dba3f76770065d1141e039400b1b81e62cfb199068cdac508e5966625225975aa8559df8d383eb133,11/29/2016 2:30,11/29/2016 2:45,660,4.1,,,7,8,$13.00 ,$3.62 ,$0.00 ,$1.00 ,$18.12 ,Credit Card,,41.92268628,-87.64948873,POINT (-87.649489 41.922686),41.89960211,-87.63330804,POINT (-87.633308 41.899602)
0017710c9acd52cb7d2f41b7e327e0bc76b3804c,7c7c051f6539cd44c69ac304d724573cc08475bad2ae7dbe514470765cfb53d187085deb977dff606e9a02792d47e6aa929bcfeac3479a91c9d1c0ce7bdd697c,11/28/2016 19:00,11/28/2016 19:45,2340,7.4,17031980000,17031061100,76,6,$36.50 ,$10.12 ,$0.00 ,$4.00 ,$51.12 ,Credit Card,,41.97907082,-87.90303966,POINT (-87.90304 41.979071),41.94913977,-87.65680391,POINT (-87.656804 41.94914)
0017a91d3c0b82242bb081f8707f385dc395dcb6,4ab868a2a19b95f50f355eb8d0d7638f1912b37f49ebd6deca91696b266717dc6b84976b5e3ce8aad5d49348a77ff2e85add22300dd3ac854814356fd8a8e9eb,11/29/2016 1:00,11/29/2016 1:30,1320,1.1,,,76,34,$46.50 ,$5.50 ,$0.00 ,$5.00 ,$57.00 ,Credit Card,Blue Ribbon Taxi Association Inc.,41.98026432,-87.9136246,POINT (-87.913625 41.980264),41.84207612,-87.63397342,POINT (-87.633973 41.842076)
0018f8f0e850b31f8d83e490b65586a6e8462954,6aba376d0b8d56f471098ce5bf88e1dd76e62258de72c620ce44450079bbb2f2dc94e54c794903c0b04f12a1a3a82bb2e7d825ad3983e2d87a05cf7459f3f14b,11/24/2016 8:00,11/24/2016 8:15,300,0,,,8,32,$5.50 ,$0.00 ,$0.00 ,$0.00 ,$5.50 ,Cash,Dispatch Taxi Affiliation,41.89960211,-87.63330804,POINT (-87.633308 41.899602),41.87886558,-87.62519214,POINT (-87.625192 41.878866)
001970055b91aea4b5d95a82fef7c78219407942,f31b1c326b1ad9ef27594a48886d72d03876cafc84f49205b04eb8233c138f6f140b290b0931cf7db9f24a8cfd40a182f24876c3d56111ca86c9fb87fc2a734a,11/29/2016 7:15,11/29/2016 7:30,780,3.4,17031081500,17031330100,8,33,$12.25 ,$5.00 ,$0.00 ,$0.00 ,$17.75 ,Credit Card,,41.89250778,-87.62621491,POINT (-87.626215 41.892508),41.85934972,-87.61735801,POINT (-87.617358 41.85935)
00197da52c15c9dafa71cb241030d10273a8d871,f77c49e7d4c1c7c7a7c2b37752888eaebbf0df3bd0d3986ce24abacdcb389e2723c6a1811b360e00c5150ba0605da58c1766a957d6cd739b5fd3ae09c0d07d59,11/29/2016 12:30,11/29/2016 12:45,840,2.3,17031081401,17031839100,8,32,$10.25 ,$2.55 ,$0.00 ,$0.00 ,$12.80 ,Credit Card,Taxi Affiliation Services,41.89503345,-87.61971067,POINT (-87.619711 41.895033),41.88099447,-87.63274649,POINT (-87.632746 41.880994)
001a51330469ce7baf05499fc0d6556a36b26b1f,d3a5f1452b4a1db2a547e7a0aabfe28d67c62b0e40155faf64815dcd7807ee31de2f891d4a808c6b7c1a0f2602bfe8db64a6a4941dbda0c8c23a1ab756e5dc19,11/27/2016 8:15,11/27/2016 8:30,720,2.9,17031320100,17031330100,32,33,$10.75 ,$0.00 ,$0.00 ,$0.00 ,$10.75 ,Cash,Northwest Management LLC,41.88498719,-87.62099291,POINT (-87.620993 41.884987),41.85934972,-87.61735801,POINT (-87.617358 41.85935)
001a66b054bd73cfe583515d6e1f1d15e72e2312,3b67c82e534b28c587042f6dab27152dff9f982cc7eaf321ba528fd7f87f5ac8d0e91929dfa1e84186d53e3a42b5f4ff8314db2eac53c08b9a71777084b566d5,11/28/2016 22:30,11/28/2016 22:45,480,1.3,17031081500,17031839100,8,32,$7.25 ,$0.00 ,$0.00 ,$1.00 ,$8.25 ,Cash,,41.89250778,-87.62621491,POINT (-87.626215 41.892508),41.88099447,-87.63274649,POINT (-87.632746 41.880994)
001a806d08e135d5097e32545b623d4ef8501aab,a6f3697d4aa419bfd2e5feb1e7c32da2de061d0a26c5e3d878e6610742421fddce52856d6a907d6c8f4e089ab4bde17f8db0b70c166961d87a7663a189f8591a,11/27/2016 12:30,11/27/2016 12:30,120,0.63,,,,,$4.50 ,$0.00 ,$0.00 ,$0.00 ,$4.50 ,Cash,,,,,,,
001ab91e26e75d06998ad7d598fa148b6ec97fc3,cff56a4631c57b1281b2f3225ea2f1133b43453cfd8b794ae006e0e7701d9a1bf7f4bb10696bf4db26d61d6f7b238f9f5b7b296e9a2dec5cac950812d13a3f05,11/29/2016 17:30,11/29/2016 17:45,360,0.6,17031281900,17031839100,28,32,$5.50 ,$1.00 ,$0.00 ,$0.00 ,$6.50 ,Credit Card,Northwest Management LLC,41.87925508,-87.642649,POINT (-87.642649 41.879255),41.88099447,-87.63274649,POINT (-87.632746 41.880994)
001acc10eee52b1eb5c00335e03a1db09deeb70d,4cbdaecdc6f7264ad262b71ffc555e1c5f4e5483d7975d1cc5be827f372458461519ed32c0c2b81b75aacef857cf3639eb92bd8fdb43f12831315c47c34c90e3,11/26/2016 22:45,11/26/2016 22:45,120,0,17031063000,17031063000,6,6,$4.00 ,$0.00 ,$0.00 ,$0.00 ,$4.00 ,Cash,Blue Ribbon Taxi Association Inc.,41.93631013,-87.65156259,POINT (-87.651563 41.93631),41.93631013,-87.65156259,POINT (-87.651563 41.93631)
